colour	size	x	xend	y	yend	key	showSelected2	showSelected3
#FF0000	5	2.21015768215035	2.31015768215035	1	1	fp 12	33	fp
#FF0000	5	2.31015768215035	2.41015768215035	0	0	fp 13	33	fp
#FF0000	5	2.41015768215035	2.51015768215035	1	1	fp 14	33	fp
#FF0000	5	2.51015768215035	2.61015768215035	2	2	fp 15	33	fp
#FF0000	5	2.61015768215035	2.71015768215035	3	3	fp 16	33	fp
#FF0000	5	2.71015768215035	2.81015768215035	4	4	fp 17	33	fp
#FF0000	5	2.81015768215035	2.91015768215035	5	5	fp 18	33	fp
#FF0000	5	2.91015768215035	2.93974402246539	5	5	fp 19	33	fp
#FF0000	5	2.93974402246539	2.94111429300568	4	4	fp 20	33	fp
#FF0000	5	2.94111429300568	3.0482810865125	5	5	fp 21	33	fp
#FF0000	5	3.0482810865125	3.07853035547844	5	5	fp 22	33	fp
#FF0000	5	3.07853035547844	3.29992113817834	6	6	fp 23	33	fp
#FF0000	5	3.29992113817834	3.41878424216178	6	6	fp 24	33	fp
#FF0000	5	3.41878424216178	3.51878424216178	6	6	fp 25	33	fp
#FF0000	5	0	0.1	0	0	fp 1	34	fp
#FF0000	5	0.1	1.16804067618721	1	1	fp 2	34	fp
#FF0000	5	1.16804067618721	1.43302156809062	1	1	fp 3	34	fp
#FF0000	5	1.43302156809062	1.56330432084473	1	1	fp 4	34	fp
#FF0000	5	1.56330432084473	1.60634112630132	2	2	fp 5	34	fp
#FF0000	5	1.60634112630132	1.6720342777882	3	3	fp 6	34	fp
#FF0000	5	1.6720342777882	1.77036556648037	3	3	fp 7	34	fp
#FF0000	5	1.77036556648037	1.77920107129501	4	4	fp 8	34	fp
#FF0000	5	1.77920107129501	1.81021989030229	3	3	fp 9	34	fp
#FF0000	5	1.81021989030229	1.84997530781965	4	4	fp 10	34	fp
#FF0000	5	1.84997530781965	1.88060064554228	3	3	fp 11	34	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 12	34	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 13	34	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 14	34	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 15	34	fp
#FF0000	5	2.09854226289069	2.19854226289069	1	1	fp 16	34	fp
#FF0000	5	2.19854226289069	2.29854226289069	2	2	fp 17	34	fp
#FF0000	5	2.29854226289069	2.39854226289069	3	3	fp 18	34	fp
#FF0000	5	2.39854226289069	2.49854226289069	4	4	fp 19	34	fp
#FF0000	5	2.49854226289069	2.59854226289069	5	5	fp 20	34	fp
#FF0000	5	2.59854226289069	2.69854226289069	4	4	fp 21	34	fp
#FF0000	5	2.69854226289069	2.79854226289069	5	5	fp 22	34	fp
#FF0000	5	2.79854226289069	2.82879153185664	5	5	fp 23	34	fp
#FF0000	5	2.82879153185664	3.05018231455653	6	6	fp 24	34	fp
#FF0000	5	3.05018231455653	3.15018231455653	6	6	fp 25	34	fp
#FF0000	5	0	0.1	0	0	fp 1	35	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	35	fp
#FF0000	5	1.1487803758085	1.56330432084473	1	1	fp 3	35	fp
#FF0000	5	1.56330432084473	1.60634112630132	2	2	fp 4	35	fp
#FF0000	5	1.60634112630132	1.69000807643621	3	3	fp 5	35	fp
#FF0000	5	1.69000807643621	1.77036556648037	3	3	fp 6	35	fp
#FF0000	5	1.77036556648037	1.77920107129501	4	4	fp 7	35	fp
#FF0000	5	1.77920107129501	1.81015768215035	3	3	fp 8	35	fp
#FF0000	5	1.81015768215035	1.81021989030229	3	3	fp 9	35	fp
#FF0000	5	1.81021989030229	1.84997530781965	4	4	fp 10	35	fp
#FF0000	5	1.84997530781965	1.88060064554228	3	3	fp 11	35	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 12	35	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 13	35	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 14	35	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 15	35	fp
#FF0000	5	2.09854226289069	2.19854226289069	1	1	fp 16	35	fp
#FF0000	5	2.19854226289069	2.29854226289069	2	2	fp 17	35	fp
#FF0000	5	2.29854226289069	2.39854226289069	3	3	fp 18	35	fp
#FF0000	5	2.39854226289069	2.49854226289069	4	4	fp 19	35	fp
#FF0000	5	2.49854226289069	2.59854226289069	5	5	fp 20	35	fp
#FF0000	5	2.59854226289069	2.62812860320573	5	5	fp 21	35	fp
#FF0000	5	2.62812860320573	2.62949887374603	4	4	fp 22	35	fp
#FF0000	5	2.62949887374603	2.76691493621879	5	5	fp 23	35	fp
#FF0000	5	2.76691493621879	3.10716882290212	6	6	fp 24	35	fp
#FF0000	5	3.10716882290212	3.20716882290212	6	6	fp 25	35	fp
#FF0000	5	0	0.1	0	0	fp 1	36	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	36	fp
#FF0000	5	1.1487803758085	1.16804067618721	1	1	fp 3	36	fp
#FF0000	5	1.16804067618721	1.26804067618721	1	1	fp 4	36	fp
#FF0000	5	1.26804067618721	1.39832342894131	1	1	fp 5	36	fp
#FF0000	5	1.39832342894131	1.44136023439791	2	2	fp 6	36	fp
#FF0000	5	1.44136023439791	1.5250271845328	3	3	fp 7	36	fp
#FF0000	5	1.5250271845328	1.60538467457696	3	3	fp 8	36	fp
#FF0000	5	1.60538467457696	1.6142201793916	4	4	fp 9	36	fp
#FF0000	5	1.6142201793916	1.64523899839888	3	3	fp 10	36	fp
#FF0000	5	1.64523899839888	1.68499441591624	4	4	fp 11	36	fp
#FF0000	5	1.68499441591624	1.71561975363887	3	3	fp 12	36	fp
#FF0000	5	1.71561975363887	1.73285405102438	2	2	fp 13	36	fp
#FF0000	5	1.73285405102438	1.73356137098728	1	1	fp 14	36	fp
#FF0000	5	1.73356137098728	1.83356137098728	0	0	fp 15	36	fp
#FF0000	5	1.83356137098728	1.93356137098728	0	0	fp 16	36	fp
#FF0000	5	1.93356137098728	2.03356137098728	1	1	fp 17	36	fp
#FF0000	5	2.03356137098728	2.13356137098728	2	2	fp 18	36	fp
#FF0000	5	2.13356137098728	2.23356137098728	3	3	fp 19	36	fp
#FF0000	5	2.23356137098728	2.33356137098728	4	4	fp 20	36	fp
#FF0000	5	2.33356137098728	2.43356137098728	5	5	fp 21	36	fp
#FF0000	5	2.43356137098728	2.53356137098728	4	4	fp 22	36	fp
#FF0000	5	2.53356137098728	2.63356137098728	5	5	fp 23	36	fp
#FF0000	5	2.63356137098728	2.73356137098728	6	6	fp 24	36	fp
#FF0000	5	0	0.1	0	0	fp 1	37	fp
#FF0000	5	0.1	1.56330432084473	1	1	fp 2	37	fp
#FF0000	5	1.56330432084473	1.6720342777882	2	2	fp 3	37	fp
#FF0000	5	1.6720342777882	1.77036556648037	2	2	fp 4	37	fp
#FF0000	5	1.77036556648037	1.81015768215035	3	3	fp 5	37	fp
#FF0000	5	1.81015768215035	1.91015768215035	3	3	fp 6	37	fp
#FF0000	5	1.91015768215035	2.01015768215035	4	4	fp 7	37	fp
#FF0000	5	2.01015768215035	2.11015768215035	3	3	fp 8	37	fp
#FF0000	5	2.11015768215035	2.21015768215035	2	2	fp 9	37	fp
#FF0000	5	2.21015768215035	2.31015768215035	1	1	fp 10	37	fp
#FF0000	5	2.31015768215035	2.41015768215035	0	0	fp 11	37	fp
#FF0000	5	2.41015768215035	2.51015768215035	2	2	fp 12	37	fp
#FF0000	5	2.51015768215035	2.61015768215035	3	3	fp 13	37	fp
#FF0000	5	2.61015768215035	2.71015768215035	4	4	fp 14	37	fp
#FF0000	5	2.71015768215035	2.81015768215035	5	5	fp 15	37	fp
#FF0000	5	2.81015768215035	2.91015768215035	6	6	fp 16	37	fp
#FF0000	5	2.91015768215035	2.93974402246539	6	6	fp 17	37	fp
#FF0000	5	2.93974402246539	2.95152718119234	5	5	fp 18	37	fp
#FF0000	5	2.95152718119234	3.0482810865125	4	4	fp 19	37	fp
#FF0000	5	3.0482810865125	3.07853035547844	4	4	fp 20	37	fp
#FF0000	5	3.07853035547844	3.27842129480642	5	5	fp 21	37	fp
#FF0000	5	3.27842129480642	3.29992113817834	6	6	fp 22	37	fp
#FF0000	5	3.29992113817834	3.41878424216178	6	6	fp 23	37	fp
#FF0000	5	3.41878424216178	3.51878424216178	6	6	fp 24	37	fp
#FF0000	5	0	0.1	0	0	fp 1	38	fp
#FF0000	5	0.1	1.16804067618721	1	1	fp 2	38	fp
#FF0000	5	1.16804067618721	1.43302156809062	1	1	fp 3	38	fp
#FF0000	5	1.43302156809062	1.56330432084473	1	1	fp 4	38	fp
#FF0000	5	1.56330432084473	1.6720342777882	2	2	fp 5	38	fp
#FF0000	5	1.6720342777882	1.77036556648037	2	2	fp 6	38	fp
#FF0000	5	1.77036556648037	1.81021989030229	3	3	fp 7	38	fp
#FF0000	5	1.81021989030229	1.84997530781965	4	4	fp 8	38	fp
#FF0000	5	1.84997530781965	1.88060064554228	3	3	fp 9	38	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 10	38	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 11	38	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 12	38	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 13	38	fp
#FF0000	5	2.09854226289069	2.19854226289069	2	2	fp 14	38	fp
#FF0000	5	2.19854226289069	2.29854226289069	3	3	fp 15	38	fp
#FF0000	5	2.29854226289069	2.39854226289069	4	4	fp 16	38	fp
#FF0000	5	2.39854226289069	2.49854226289069	5	5	fp 17	38	fp
#FF0000	5	2.49854226289069	2.59854226289069	6	6	fp 18	38	fp
#FF0000	5	2.59854226289069	2.69854226289069	5	5	fp 19	38	fp
#FF0000	5	2.69854226289069	2.79854226289069	4	4	fp 20	38	fp
#FF0000	5	2.79854226289069	2.82879153185664	4	4	fp 21	38	fp
#FF0000	5	2.82879153185664	3.02868247118461	5	5	fp 22	38	fp
#FF0000	5	3.02868247118461	3.05018231455653	6	6	fp 23	38	fp
#FF0000	5	3.05018231455653	3.15018231455653	6	6	fp 24	38	fp
#FF0000	5	0	0.1	0	0	fp 1	39	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	39	fp
#FF0000	5	1.1487803758085	1.56330432084473	1	1	fp 3	39	fp
#FF0000	5	1.56330432084473	1.69000807643621	2	2	fp 4	39	fp
#FF0000	5	1.69000807643621	1.77036556648037	2	2	fp 5	39	fp
#FF0000	5	1.77036556648037	1.81015768215035	3	3	fp 6	39	fp
#FF0000	5	1.81015768215035	1.81021989030229	3	3	fp 7	39	fp
#FF0000	5	1.81021989030229	1.84997530781965	4	4	fp 8	39	fp
#FF0000	5	1.84997530781965	1.88060064554228	3	3	fp 9	39	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 10	39	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 11	39	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 12	39	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 13	39	fp
#FF0000	5	2.09854226289069	2.19854226289069	2	2	fp 14	39	fp
#FF0000	5	2.19854226289069	2.29854226289069	3	3	fp 15	39	fp
#FF0000	5	2.29854226289069	2.39854226289069	4	4	fp 16	39	fp
#FF0000	5	2.39854226289069	2.49854226289069	5	5	fp 17	39	fp
#FF0000	5	2.49854226289069	2.59854226289069	6	6	fp 18	39	fp
#FF0000	5	2.59854226289069	2.62812860320573	6	6	fp 19	39	fp
#FF0000	5	2.62812860320573	2.63991176193268	5	5	fp 20	39	fp
#FF0000	5	2.63991176193268	2.76691493621879	4	4	fp 21	39	fp
#FF0000	5	2.76691493621879	2.96680587554676	5	5	fp 22	39	fp
#FF0000	5	2.96680587554676	3.10716882290212	6	6	fp 23	39	fp
#FF0000	5	3.10716882290212	3.20716882290212	6	6	fp 24	39	fp
#FF0000	5	0	0.1	0	0	fp 1	40	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	40	fp
#FF0000	5	1.1487803758085	1.16804067618721	1	1	fp 3	40	fp
#FF0000	5	1.16804067618721	1.26804067618721	1	1	fp 4	40	fp
#FF0000	5	1.26804067618721	1.39832342894131	1	1	fp 5	40	fp
#FF0000	5	1.39832342894131	1.5250271845328	2	2	fp 6	40	fp
#FF0000	5	1.5250271845328	1.60538467457696	2	2	fp 7	40	fp
#FF0000	5	1.60538467457696	1.64523899839888	3	3	fp 8	40	fp
#FF0000	5	1.64523899839888	1.68499441591624	4	4	fp 9	40	fp
#FF0000	5	1.68499441591624	1.71561975363887	3	3	fp 10	40	fp
#FF0000	5	1.71561975363887	1.73285405102438	2	2	fp 11	40	fp
#FF0000	5	1.73285405102438	1.73356137098728	1	1	fp 12	40	fp
#FF0000	5	1.73356137098728	1.83356137098728	0	0	fp 13	40	fp
#FF0000	5	1.83356137098728	1.93356137098728	0	0	fp 14	40	fp
#FF0000	5	1.93356137098728	2.03356137098728	2	2	fp 15	40	fp
#FF0000	5	2.03356137098728	2.13356137098728	3	3	fp 16	40	fp
#FF0000	5	2.13356137098728	2.23356137098728	4	4	fp 17	40	fp
#FF0000	5	2.23356137098728	2.33356137098728	5	5	fp 18	40	fp
#FF0000	5	2.33356137098728	2.43356137098728	6	6	fp 19	40	fp
#FF0000	5	2.43356137098728	2.53356137098728	5	5	fp 20	40	fp
#FF0000	5	2.53356137098728	2.63356137098728	4	4	fp 21	40	fp
#FF0000	5	2.63356137098728	2.73356137098728	5	5	fp 22	40	fp
#FF0000	5	2.73356137098728	2.83356137098728	6	6	fp 23	40	fp
#FF0000	5	0	0.1	0	0	fp 1	41	fp
#FF0000	5	0.1	1.56330432084473	1	1	fp 2	41	fp
#FF0000	5	1.56330432084473	1.60634112630132	2	2	fp 3	41	fp
#FF0000	5	1.60634112630132	1.6720342777882	3	3	fp 4	41	fp
#FF0000	5	1.6720342777882	1.77920107129501	3	3	fp 5	41	fp
#FF0000	5	1.77920107129501	1.81015768215035	2	2	fp 6	41	fp
#FF0000	5	1.81015768215035	1.91015768215035	2	2	fp 7	41	fp
#FF0000	5	1.91015768215035	2.01015768215035	3	3	fp 8	41	fp
#FF0000	5	2.01015768215035	2.11015768215035	2	2	fp 9	41	fp
#FF0000	5	2.11015768215035	2.21015768215035	1	1	fp 10	41	fp
#FF0000	5	2.21015768215035	2.31015768215035	0	0	fp 11	41	fp
#FF0000	5	2.31015768215035	2.41015768215035	1	1	fp 12	41	fp
#FF0000	5	2.41015768215035	2.51015768215035	2	2	fp 13	41	fp
#FF0000	5	2.51015768215035	2.61015768215035	3	3	fp 14	41	fp
#FF0000	5	2.61015768215035	2.71015768215035	4	4	fp 15	41	fp
#FF0000	5	2.71015768215035	2.81015768215035	5	5	fp 16	41	fp
#FF0000	5	2.81015768215035	2.91015768215035	4	4	fp 17	41	fp
#FF0000	5	2.91015768215035	2.93974402246539	4	4	fp 18	41	fp
#FF0000	5	2.93974402246539	2.94111429300568	3	3	fp 19	41	fp
#FF0000	5	2.94111429300568	3.04362261810273	4	4	fp 20	41	fp
#FF0000	5	3.04362261810273	3.0482810865125	5	5	fp 21	41	fp
#FF0000	5	3.0482810865125	3.07853035547844	5	5	fp 22	41	fp
#FF0000	5	3.07853035547844	3.29992113817834	6	6	fp 23	41	fp
#FF0000	5	3.29992113817834	3.41878424216178	6	6	fp 24	41	fp
#FF0000	5	3.41878424216178	3.51878424216178	6	6	fp 25	41	fp
#FF0000	5	0	0.1	0	0	fp 1	42	fp
#FF0000	5	0.1	1.16804067618721	1	1	fp 2	42	fp
#FF0000	5	1.16804067618721	1.43302156809062	1	1	fp 3	42	fp
#FF0000	5	1.43302156809062	1.56330432084473	1	1	fp 4	42	fp
#FF0000	5	1.56330432084473	1.60634112630132	2	2	fp 5	42	fp
#FF0000	5	1.60634112630132	1.6720342777882	3	3	fp 6	42	fp
#FF0000	5	1.6720342777882	1.77920107129501	3	3	fp 7	42	fp
#FF0000	5	1.77920107129501	1.81021989030229	2	2	fp 8	42	fp
#FF0000	5	1.81021989030229	1.88060064554228	3	3	fp 9	42	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 10	42	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 11	42	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 12	42	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 13	42	fp
#FF0000	5	2.09854226289069	2.19854226289069	1	1	fp 14	42	fp
#FF0000	5	2.19854226289069	2.29854226289069	2	2	fp 15	42	fp
#FF0000	5	2.29854226289069	2.39854226289069	3	3	fp 16	42	fp
#FF0000	5	2.39854226289069	2.49854226289069	4	4	fp 17	42	fp
#FF0000	5	2.49854226289069	2.59854226289069	5	5	fp 18	42	fp
#FF0000	5	2.59854226289069	2.69854226289069	4	4	fp 19	42	fp
#FF0000	5	2.69854226289069	2.79854226289069	3	3	fp 20	42	fp
#FF0000	5	2.79854226289069	2.89854226289069	4	4	fp 21	42	fp
#FF0000	5	2.89854226289069	2.99854226289069	5	5	fp 22	42	fp
#FF0000	5	2.99854226289069	3.02879153185664	5	5	fp 23	42	fp
#FF0000	5	3.02879153185664	3.25018231455653	6	6	fp 24	42	fp
#FF0000	5	3.25018231455653	3.35018231455653	6	6	fp 25	42	fp
#FF0000	5	0	0.1	0	0	fp 1	43	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	43	fp
#FF0000	5	1.1487803758085	1.56330432084473	1	1	fp 3	43	fp
#FF0000	5	1.56330432084473	1.60634112630132	2	2	fp 4	43	fp
#FF0000	5	1.60634112630132	1.69000807643621	3	3	fp 5	43	fp
#FF0000	5	1.69000807643621	1.77920107129501	3	3	fp 6	43	fp
#FF0000	5	1.77920107129501	1.81015768215035	2	2	fp 7	43	fp
#FF0000	5	1.81015768215035	1.81021989030229	2	2	fp 8	43	fp
#FF0000	5	1.81021989030229	1.88060064554228	3	3	fp 9	43	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 10	43	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 11	43	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 12	43	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 13	43	fp
#FF0000	5	2.09854226289069	2.19854226289069	1	1	fp 14	43	fp
#FF0000	5	2.19854226289069	2.29854226289069	2	2	fp 15	43	fp
#FF0000	5	2.29854226289069	2.39854226289069	3	3	fp 16	43	fp
#FF0000	5	2.39854226289069	2.49854226289069	4	4	fp 17	43	fp
#FF0000	5	2.49854226289069	2.59854226289069	5	5	fp 18	43	fp
#FF0000	5	2.59854226289069	2.69854226289069	4	4	fp 19	43	fp
#FF0000	5	2.69854226289069	2.72812860320573	4	4	fp 20	43	fp
#FF0000	5	2.72812860320573	2.72949887374603	3	3	fp 21	43	fp
#FF0000	5	2.72949887374603	2.83200719884308	4	4	fp 22	43	fp
#FF0000	5	2.83200719884308	2.86691493621879	5	5	fp 23	43	fp
#FF0000	5	2.86691493621879	3.20716882290212	6	6	fp 24	43	fp
#FF0000	5	3.20716882290212	3.30716882290212	6	6	fp 25	43	fp
#FF0000	5	0	0.1	0	0	fp 1	44	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	44	fp
#FF0000	5	1.1487803758085	1.16804067618721	1	1	fp 3	44	fp
#FF0000	5	1.16804067618721	1.26804067618721	1	1	fp 4	44	fp
#FF0000	5	1.26804067618721	1.39832342894131	1	1	fp 5	44	fp
#FF0000	5	1.39832342894131	1.44136023439791	2	2	fp 6	44	fp
#FF0000	5	1.44136023439791	1.5250271845328	3	3	fp 7	44	fp
#FF0000	5	1.5250271845328	1.6142201793916	3	3	fp 8	44	fp
#FF0000	5	1.6142201793916	1.64523899839888	2	2	fp 9	44	fp
#FF0000	5	1.64523899839888	1.71561975363887	3	3	fp 10	44	fp
#FF0000	5	1.71561975363887	1.73285405102438	2	2	fp 11	44	fp
#FF0000	5	1.73285405102438	1.73356137098728	1	1	fp 12	44	fp
#FF0000	5	1.73356137098728	1.83356137098728	0	0	fp 13	44	fp
#FF0000	5	1.83356137098728	1.93356137098728	0	0	fp 14	44	fp
#FF0000	5	1.93356137098728	2.03356137098728	1	1	fp 15	44	fp
#FF0000	5	2.03356137098728	2.13356137098728	2	2	fp 16	44	fp
#FF0000	5	2.13356137098728	2.23356137098728	3	3	fp 17	44	fp
#FF0000	5	2.23356137098728	2.33356137098728	4	4	fp 18	44	fp
#FF0000	5	2.33356137098728	2.43356137098728	5	5	fp 19	44	fp
#FF0000	5	2.43356137098728	2.53356137098728	4	4	fp 20	44	fp
#FF0000	5	2.53356137098728	2.63356137098728	3	3	fp 21	44	fp
#FF0000	5	2.63356137098728	2.73356137098728	4	4	fp 22	44	fp
#FF0000	5	2.73356137098728	2.83356137098728	5	5	fp 23	44	fp
#FF0000	5	2.83356137098728	2.93356137098728	6	6	fp 24	44	fp
#FF0000	5	0	0.1	0	0	fp 1	45	fp
#FF0000	5	0.1	1.56330432084473	1	1	fp 2	45	fp
#FF0000	5	1.56330432084473	1.6720342777882	2	2	fp 3	45	fp
#FF0000	5	1.6720342777882	1.81015768215035	2	2	fp 4	45	fp
#FF0000	5	1.81015768215035	1.91015768215035	2	2	fp 5	45	fp
#FF0000	5	1.91015768215035	2.01015768215035	3	3	fp 6	45	fp
#FF0000	5	2.01015768215035	2.11015768215035	2	2	fp 7	45	fp
#FF0000	5	2.11015768215035	2.21015768215035	1	1	fp 8	45	fp
#FF0000	5	2.21015768215035	2.31015768215035	0	0	fp 9	45	fp
#FF0000	5	2.31015768215035	2.41015768215035	2	2	fp 10	45	fp
#FF0000	5	2.41015768215035	2.51015768215035	3	3	fp 11	45	fp
#FF0000	5	2.51015768215035	2.61015768215035	4	4	fp 12	45	fp
#FF0000	5	2.61015768215035	2.71015768215035	5	5	fp 13	45	fp
#FF0000	5	2.71015768215035	2.81015768215035	6	6	fp 14	45	fp
#FF0000	5	2.81015768215035	2.91015768215035	5	5	fp 15	45	fp
#FF0000	5	2.91015768215035	2.93974402246539	5	5	fp 16	45	fp
#FF0000	5	2.93974402246539	2.95152718119234	4	4	fp 17	45	fp
#FF0000	5	2.95152718119234	3.04362261810273	3	3	fp 18	45	fp
#FF0000	5	3.04362261810273	3.0482810865125	4	4	fp 19	45	fp
#FF0000	5	3.0482810865125	3.07853035547844	4	4	fp 20	45	fp
#FF0000	5	3.07853035547844	3.27842129480642	5	5	fp 21	45	fp
#FF0000	5	3.27842129480642	3.29992113817834	6	6	fp 22	45	fp
#FF0000	5	3.29992113817834	3.41878424216178	6	6	fp 23	45	fp
#FF0000	5	3.41878424216178	3.51878424216178	6	6	fp 24	45	fp
#FF0000	5	0	0.1	0	0	fp 1	46	fp
#FF0000	5	0.1	1.16804067618721	1	1	fp 2	46	fp
#FF0000	5	1.16804067618721	1.43302156809062	1	1	fp 3	46	fp
#FF0000	5	1.43302156809062	1.56330432084473	1	1	fp 4	46	fp
#FF0000	5	1.56330432084473	1.6720342777882	2	2	fp 5	46	fp
#FF0000	5	1.6720342777882	1.81021989030229	2	2	fp 6	46	fp
#FF0000	5	1.81021989030229	1.88060064554228	3	3	fp 7	46	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 8	46	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 9	46	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 10	46	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 11	46	fp
#FF0000	5	2.09854226289069	2.19854226289069	2	2	fp 12	46	fp
#FF0000	5	2.19854226289069	2.29854226289069	3	3	fp 13	46	fp
#FF0000	5	2.29854226289069	2.39854226289069	4	4	fp 14	46	fp
#FF0000	5	2.39854226289069	2.49854226289069	5	5	fp 15	46	fp
#FF0000	5	2.49854226289069	2.59854226289069	6	6	fp 16	46	fp
#FF0000	5	2.59854226289069	2.69854226289069	5	5	fp 17	46	fp
#FF0000	5	2.69854226289069	2.79854226289069	4	4	fp 18	46	fp
#FF0000	5	2.79854226289069	2.89854226289069	3	3	fp 19	46	fp
#FF0000	5	2.89854226289069	2.99854226289069	4	4	fp 20	46	fp
#FF0000	5	2.99854226289069	3.02879153185664	4	4	fp 21	46	fp
#FF0000	5	3.02879153185664	3.22868247118461	5	5	fp 22	46	fp
#FF0000	5	3.22868247118461	3.25018231455653	6	6	fp 23	46	fp
#FF0000	5	3.25018231455653	3.35018231455653	6	6	fp 24	46	fp
#FF0000	5	0	0.1	0	0	fp 1	47	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	47	fp
#FF0000	5	1.1487803758085	1.56330432084473	1	1	fp 3	47	fp
#FF0000	5	1.56330432084473	1.69000807643621	2	2	fp 4	47	fp
#FF0000	5	1.69000807643621	1.81015768215035	2	2	fp 5	47	fp
#FF0000	5	1.81015768215035	1.81021989030229	2	2	fp 6	47	fp
#FF0000	5	1.81021989030229	1.88060064554228	3	3	fp 7	47	fp
#FF0000	5	1.88060064554228	1.89783494292779	2	2	fp 8	47	fp
#FF0000	5	1.89783494292779	1.89854226289069	1	1	fp 9	47	fp
#FF0000	5	1.89854226289069	1.99854226289069	0	0	fp 10	47	fp
#FF0000	5	1.99854226289069	2.09854226289069	0	0	fp 11	47	fp
#FF0000	5	2.09854226289069	2.19854226289069	2	2	fp 12	47	fp
#FF0000	5	2.19854226289069	2.29854226289069	3	3	fp 13	47	fp
#FF0000	5	2.29854226289069	2.39854226289069	4	4	fp 14	47	fp
#FF0000	5	2.39854226289069	2.49854226289069	5	5	fp 15	47	fp
#FF0000	5	2.49854226289069	2.59854226289069	6	6	fp 16	47	fp
#FF0000	5	2.59854226289069	2.69854226289069	5	5	fp 17	47	fp
#FF0000	5	2.69854226289069	2.72812860320573	5	5	fp 18	47	fp
#FF0000	5	2.72812860320573	2.73991176193268	4	4	fp 19	47	fp
#FF0000	5	2.73991176193268	2.83200719884308	3	3	fp 20	47	fp
#FF0000	5	2.83200719884308	2.86691493621879	4	4	fp 21	47	fp
#FF0000	5	2.86691493621879	3.06680587554676	5	5	fp 22	47	fp
#FF0000	5	3.06680587554676	3.20716882290212	6	6	fp 23	47	fp
#FF0000	5	3.20716882290212	3.30716882290212	6	6	fp 24	47	fp
#FF0000	5	0	0.1	0	0	fp 1	48	fp
#FF0000	5	0.1	1.1487803758085	1	1	fp 2	48	fp
#FF0000	5	1.1487803758085	1.16804067618721	1	1	fp 3	48	fp
#FF0000	5	1.16804067618721	1.26804067618721	1	1	fp 4	48	fp
#FF0000	5	1.26804067618721	1.39832342894131	1	1	fp 5	48	fp
#FF0000	5	1.39832342894131	1.5250271845328	2	2	fp 6	48	fp
#FF0000	5	1.5250271845328	1.64523899839888	2	2	fp 7	48	fp
#FF0000	5	1.64523899839888	1.71561975363887	3	3	fp 8	48	fp
#FF0000	5	1.71561975363887	1.73285405102438	2	2	fp 9	48	fp
#FF0000	5	1.73285405102438	1.73356137098728	1	1	fp 10	48	fp
#FF0000	5	1.73356137098728	1.83356137098728	0	0	fp 11	48	fp
#FF0000	5	1.83356137098728	1.93356137098728	0	0	fp 12	48	fp
#FF0000	5	1.93356137098728	2.03356137098728	2	2	fp 13	48	fp
#FF0000	5	2.03356137098728	2.13356137098728	3	3	fp 14	48	fp
#FF0000	5	2.13356137098728	2.23356137098728	4	4	fp 15	48	fp
#FF0000	5	2.23356137098728	2.33356137098728	5	5	fp 16	48	fp
#FF0000	5	2.33356137098728	2.43356137098728	6	6	fp 17	48	fp
#FF0000	5	2.43356137098728	2.53356137098728	5	5	fp 18	48	fp
#FF0000	5	2.53356137098728	2.63356137098728	4	4	fp 19	48	fp
